Title,Date,Comment,value
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,돈도 개같이버는데.왜 군면제까지 시켜줌?,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,병역혜택 찬성,1
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,쌍팔년도 아니고 병역면제가 상품이냐? 병력자원은 감소하는데 이넘 빼주고 저넘빼주고 나라는 누가 지키냐? 그놈의 국위선양 따지면 아이돌.배우.모델등 모두 면제시켜라.축구.야구 금메달보다 한류가 더 국위선양 했으니.....,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,뻥안치고 방탄 븚핑등 땜에 한국여행 한국상품 한국문화 아는데 정작 금메달 종합순위 한국서 떠받드는 금메달 리스트들 해외에서 아오안임 거기다 쇼트트랙 놈들 면제 받고 매국짓거리 한 놈들 봐봐 면제 그게 맞냐?,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,국방의 의무는 조건 없는 것이다 누구나,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,음 뭐랄까...,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,물로 bts 경제효과가 높지 근데 아시안게임 금메달은 옛날부터 이야기 나오던건데 그걸 따지냐 게임은 중국 놈들이 지들 금메달 따려고 정식 종목으로 한거지,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,아미들이 참아ㅎㅎ 지금은 뭐같아도 시간지나 결국 더더더더욱더 빛을볼테니까,1
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,ㅋㅋㅋ 야 차라리 여성의 군면제를 걸어라아무런 문화적 영향도 먹히지 않는 중국에게 그나마 한국이 니들보다 낫다라고 직접적이고 명확하게 보여주고 통쾌하게 보여줄 수 있는 게 뭔데? 문화적인거? 방탄좋지? 근데 웃긴게 뭔지 아냐? 제들은 그냥 지들 문화만 소비해도 알아서 돌아간다는 거지 우리 나라 이제는 문화 구매층이 국내 소비 줄고 세계 시장 겨냥 안하면 적자만 드는데 방탄 한번으로 지금까지 콧대 꺾어주던 스포츠를 버리자고? 왜 그래야 하는데? 중국이 문화적으로 공격하는 와중에 왜 그래야 하는지 이유좀?,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,어디 좀만 아파도 현역 안뜨던 쌍팔년도가 아니다. 시대착오적인 병역특례는 이제 없애야죠.,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,대체 공정과 상식 형평은 어디감?,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,"딴따라가 가창력, 노래 실력으로 1위하는게 아니잖냐......그러니까 병역하고 연관짓는건 좀 아니지",0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,요즘 군대가 예전군대냐? 그냥 싹다 보내라! 누군면제다아니다 할거없다!,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,군인 수도 모자르는데 혜택 싹 다 없애고 남녀 다 보내라,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,아시안게임 별별종목 다 있으니 BTS를 위해 가창종목 만들면 되겠네. 비보이 종목도 있는데 가창도 만들면 되지. 멍때리기 종목도 만들고 아주 그냥 병역을 웃음거리로 만들어라. 멍때리기조차 못하는 바보만 가는 군대가 될테니.,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,국회에서 법이 만들어야 가능한 이야기...열심히 노력한 선수들에게 박수를. 군복무를 열심하는 군장병 에게두 박수를 보내주세요,1
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,bts는 문어벙리를 겁나 빨았잔어.................... 세월 다지나갔지................ㅋㅋㅋ,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,아시안게임 폐지하고 올림픽도 금메달만 혜택줘라~,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,단순히 메달 획득으로 주지 말고 그 동안의 성과 및 성적을 객관적으로 합계해서 주도록 해야지,1
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,구시대적인 특혜는 없애라,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,군면제 제도는 평등하게 펴지해라.,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,우리나라 상황에서는 솔직히 돈많이 버는 사람은 돈벌어서 세금 더 내주는게 국방에 더 도움이 될듯.,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,더블어는 bts가 그냥 싫은거야. 배아프거든,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,아시안게임은 솔직히 약하다.하계올림픽 정식 종목으로 하면 수긍.. 그리고 방탄 이나 문화예술인이랑 비교하긴 좀 그렇지. 선수생명이 짧은데…,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,그냥 꿈이 아이돌이니 똥인지 된장인지 모르는 이 애들 커서 우리나라 노인들 굶어죽은 시체들 처리나 할수있을라나 한강 겐지스강될듯 ㅋ,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,잣대가 개판.,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,일단군대안가는것들은 여기댓글창에다가 가라마라 댓글쓰지마라 갔다온사람으로서 기분더럽다 내가 밤이슬맞아가면서 국방의의무를다하고 너희를 지켰다는거에 자괴감느끼니깐 군대안가는것들은 가라마라 말하지말아라 혹시라도 bts애들이 군대가는게 억울하다생각해서 대신갔다오겠다한다면 인정해주겠다,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,"BTS군대보내는 소신없고, 눈치만보는 국화의원은 한심하다.",0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,평등하게 다 군대가야지...운동해서 금따면 좋지..전국민 운동하까..군대가라 ..남녀구분없이,1
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,국회의원 아들로 태어나면 자동 병역 특례 ㅋ,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,다없애라,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,병력도 없는데 면제 주는거 없애라 분단국가에서 나라 지키는 군인이 없는게 말이 안된다,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,여자도 가라 ^^,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,"국위선양항션 두둑한 연금과 병력혜택! 여성체육인, BTS와 같은 대중문화예술인들의 차별은? 고리티분한 소싯적 정책으로 울겨먹는 정책들 다바꿔라",0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,게임따위로 군 면제라니 이건 아니지 ㅠ,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,"병역특례란 말 자체가 모순덩어리다. 신성하다면서 왜 특례지 ? 이 말을 없애고 병역의 범위를 넓혀라. 군 발전기금, 현업병행, 등등 국가에 봉사할 기회는 많을 것 같은데",0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,1억버는것과 1천 버는건 다르니 당연 가야해요 쓸데없이 논란하지맙시다 1천도 ㅠㅠ 몰 벌껀데,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,또 선동이냐?,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,이런거 따질거면 여자들은 왜 안 가는지 이야기 좀... 출산 들먹이기에는 부부당 출산율 0.7인 시점에 할 이야기는 아닌거 같은데??,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,진짜 남자들만 불쌍하구나,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,단체전 병역면제 반대합니다.,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,이제는 군면제 없앨때도 되지 안았냐. 아니면 군 생활 2년동안 번 돈 다 국가에 받치던가. 어떻게든 개정이 필요 할거같다. 없애든 1년에 50억씩 내던.,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,BTS는 이미 멤버들 차례차례 입대하고있습니다. 더이상 그만 언급하세요 기자님.,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,"예전에 유승준이나, 연예 병사로 복무했던 분들 중에서 부정적인 이미지 만든게 큰 거 같아요.그게 BTS의 군복무 문제에서 발목을 잡는거 같습니다.",0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,당장 생활체육으로 바꿔라 체육도 태능선수촌 하나만 숙소 밥 만 지원해줘라 이젠 금메달이 국민에게 큰 감동도 주지 않는다 병역혜택이 국위선양이라면 BTS 가 제일 크게 했고 체육인이라면 손흥민 달랑 하나다,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,그냥 다 돈받지 인당 10 억씩,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.08.,bts군대 면제 해야한다고 말하는녀는 대신 군대가라,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.08.,아이고 신나라 제목보니 너무 신나 ㅋㅋㅋ,1
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.08.,E스포츠는 다른 스포츠와 별도로 해당 사기업의 이익만 반영되었을 뿐만 아니라 해당 사기업의 업데이트에 따라서 영향을 주는데.. 전 세계적으로 규정되고 평생 스포츠인 축구나 양궁과 다르게 보는 시선이 다르지,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.08.,"방탄은 돈 엄청 버는데 군대까지 면제해주면 엄청난 특혜, 아니면 아시안게임에 가수들 프로그램 마련하던가?",0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,BTS는 애국가를 울리지 않는다.,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,한국의 위상을 아시안게임선수 전체를 합친거보상 bts가 더높였다 인정할건 인정하자,1
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,"아시안게임 금메달 리스트 = 자기능력, 동등한 규칙, 동등한 경쟁에서 우승. BTS = 기획사 능력, 기획사가 정한 전략, 기획사의 투자에따른 성공 or 실패. 근본 적으로 다르지 ㅋㅋㅋ 왜자꾸 병역 문제에서 BTS 데리고 오는지 이해가 안되네... BTS가 노래 대회에서 1등함. 그래서 병역 면제한다면 인정. 요건과 규칙이 근본적으로 다르단다 ㅋㅋㅋ 어휴.. 그저 병역을 걸림돌 이라 생각 라니까 이딴 잡스런 기사가 나오지 ㅋㅋㅋ",0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,근데 해외에서 BTS는 몰라도 페이커 모르는 사람이 없더라,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,금메달이 대체 왜 국위선양인지 이해도 안되고 너네 어디 무슨 자메이카 아프리카 이런곳에서 금메달 누가 따면 그 나라가 막 위대해보이고 그러는 사람있음?? 중국이 메달 몇십개 따면 막 대단해보임?? 국위선양은 삼성 현대 등등등 대기업들 bts 블랙핑크 등등 k팝 스타 얘네가 하는걸로 보이는디 ㅋㅋㅋㅋㅋ,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,BTS는 자기 개인 돈버는건데 왜?? 군대가야지,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,Bts메달 딴것도 아닌데왜 논란인가 기사 답게 쓰라,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,국위선양은 무슨 애국심으로 나가는것도 아니고 지들 돈벌라고 나간거 왜 병역혜택까지주냐 국민들한테 뭔 도움 주는것도 없는데,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,"밑에 댓글보니, 인성이 드러나는군 지가 갔다고 남도 전부가야한다는 논리네 . 요즘 군대는 캠프수준이던데 메달따는게 1000배10000배는 더 어렵고 고생하는데 나라에서 면제주는게 그렇게 배가 아프냐. 뭉찬보니 비인기 종목은 알바 뛰면서 훈련하고 국대나가 성과를 내는것을보니 보상을 더 해줘야 하겠던데",0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.10.,선수들은 나라를 대표해 출전하고 k팝은 회사를 대표해 돈버는거 아닌가요?,1
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,bts 업적이 모가 있나요??,1
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,이강인 병역면제된건 좋지만 솔직히 이건 아니지요.주짓수등의 비인기종목 금메달보다 Bts가 국위선양을 해도 천만배는 더 국위선양했는데... 아시안게임 금메달? 길어야 1주일이면 전세계 모든사람들한테 잊혀져요.,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,"아니...bts가 금메달 땃냐???,! 황당하네",1
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,싸이 군대 2번 다녀옴 ㅋ 느그들도 그냥 다녀와라.,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,금메달 따고 애기해. 쉬운줄아니?,1
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,자기 돈벌이로 유명하진 애들과 국제경기 대표로 나가서 싸우는 애들이 같다고 생각하냐? 누가보면 BTS가 공짜로 태극마크 달고 유명해진줄 알겄네,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,빌보드Top100 안에만 들어도 금메달 따는것보다 힘들면 힘들었지 쉽진 않을것 그렇다고 금메달이 쉽다는건 아니지만 구지 표현을 하자면 그렇다는것 적어도 차별은 두면 안된다는것 형평성이 너무 어긋나는듯,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,"아시안 게임.. 다른 나라는 일반인,직작인 나와 경기하는데 이 조선 나라는 연봉 수십억 프로가 나와 경기한다. 그것도 참가국 고작 몇개 나라 상대로.. 이게 그냥 특례주는 대회지 무슨 아시안대회냐?",0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,문죄인한테 실컷이용당하고 배신당한거 전세계인이 알고있다 공산당의 전형적인 선전선동질이다,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,제발이런편가르기식 글...하지맙시다 이게뭡니까..,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,문재인 에게 물어보세요...왜 그렇게 했는지...,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,현대사에서 BTS 만큼 국위선양 한 대한민국 사람 있으면 나와보라그래. 아무도 없지.,1
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,또 미친 팬들 난리치네 bts가 태극기 달고 대회나갔냐? ㅋㅋㅋ 그냥 개인적으로 직업활동 열심히 한 애들인데 좀 유명하다고 병역혜택을 왜 줘야 되냐,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,BTS팬이긴한데... BTS는 돈을 벌어 자기 이득을 취하는거지만 올림픽 선수들은 그렇지 않짆아요. 금메달 따봐야 그다지 연금이 많지도않습니다.. 열심히 운동해서 한번의 기회로 판가름이 나는거죠. BTS와는 차원이 다른 이야기입니다.,1
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,"국위선양은 같지만, BTS는 돈을 벌 목적이라는 것이고, e스포츠는 국가대표로 금메달 획득 목표라는 측면이 본질적으로 다르다. 어려운 결정이다. 추가로 과거에 국내의 과학기술 발전을 위해 이공계 대학생, 대학원생들에게 주어졌던 병역특례 혜택도 이제는 없어졌는데, 이 제도의 부활도 필요하다.",0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,"이젠 다들 공부 안하고 딴따라 될려구 벼루겠구만, 부모들이 강남 대치동에 딴따라 특급반 열라고 아우성이겠네, 댄스 8학군, 보컬 명문고 뭐 이딴것 만들어져서 줄서서 들어 갈라고 돈 다발 들고 난리겠네, 3대 기획사에서 대학교도 짓겠군 ㅇㅇ엔터대, ㅇㅇ기획대 이딴 것 생겨나서 K-아이돌 양성국으로 거듭나서 이나라 장차 일꾼들은 다 노래방 가서 열심히 간마하여 전세계 널리 이롭게 하면 군면제에 나중에는 연금도 주고 국가 유공자로 세금도 감면해 주고 막 그렇겠다..쌰~~~앙",0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.11.,"“국위선양: 나라의 권위나 위세를 널리 떨치게 함.”세계에 빛내는 사람, 세계가 알아주는 일등 You Tube 12971강 모두 방탄소년단 아미(BTS ARMY)에 가입하라 [정법강의 홍익인간 인성교육 ] https://www.youtube.com/watch?v=FESGUM5nii4&t=325s 더이상 BTS 병역 논란 기사가 없길 희망한다.",1
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.10.,군면제 없애고 이참에 여자들도 보내자 남여평등 해야지,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.10.,잘하는애들 다 이민보내고 중국 일본한테 맨날쳐발리는거 보고싶으면 군면제없애면됨,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,대체 저 금싸라기같은 bts가 왜 군대가있는거냐,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,한중일이 다 해먹는다고 아시안게임을 우습게 보지만 우리나라 5천만 인구에서 1등을 해도 대단한건데 아시아에서 1등이면 그만한 혜택도 받을수 있는게 맞지거저 얻는게 아니란거 다 알자나요 일부종목은 아시아 1위가 세계1위인것도 있고! 문제는 종목이 너무 많아졋고 모호한 분야 선정이 논쟁일순 있죠,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,기량이 전성기인 선수들은 군대로 인해 2년공백후 선수생활을 이어가는데 어려움이있어서 주는거다.비티에스를 좋아하지만 아이돌경우 제대후에도 기량발휘할수도있고. 또한 아이돌의경우 국익의잣대가 모호하므로 어쩔수없지않은가.,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,그나마 대한민국사회에서 BTS가 군에 가야 우리나라 연예새싹도 기회를 얻고 연예인들이 먹고산다...BTS가 그만큼 인기를 얻어서 먹고살만 한데 사회에 기여하는바가 많지 않은데 단지 인기있다는 이유로 군에 안가야하는 이유가 뭔가요?,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,나도 똑같은말했다bts는왜안되나,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,bts맴버가 훨씬 더 국위선양했지.,1
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,국위선양이 스포츠에만 있는 것은 아니다 나라를 드높인 사람들에게는 군면제를 주자,1
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,기준이 딱 없으니.. bts 지금 군대 안갓음 해외투어해서 달러 끌여들였을텐데 ㅋㅋ,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,진짜 별로야 빌보드 1위를 밥먹듯 하는 아이돌은 형평성 운운하며 기어코 군대보내고 전세계 극히 일부국가들만 보는 그것도 야구경기 몇게임뛰고 군면제 ㅋㅋ 이게 형평성이냐? 심지어 국민들 대부분은 모르는 유럽 음악콩쿨 우승해도 군면제 시켜주더라 가장 웃긴건 대한민국 남자들은 여자들은 안가는 군대에서 2년썩고 40세까지 예비군 훈련에 민방위 훈련까지 받아도 대접도 못받음. 이나라 남자들아 정신차리자 우리는 심각한 성불평등을 찍소리 못하고 당하고 있다,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,방탄은 수익을 가져갓자나 운동선수처럼 돈 없이 국위선양햇냐 방탄은 지들 돈벌려고 한짓이고,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,그만큼 노력해서 금메달따니까 특혜받는 거야떫어 그럼니들도 금메달따 사돈이 땅사면배아프듯이 극우보수일베들 하나같이 똑같네 ㅉㅉ,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,오락하는애들 아시안게임나간게 웃긴거임,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,딴따라 개인 돈버는게 뭐가 국위선양인데?,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,방구석에서 게임질 하는게 이제는 군면제 받는 시대 ㅋㅋ 이러니 누가 군대를 가고 나라를 지키고 싶겠냐? 국위선양은 쌍팔년도도 아니고 자기 좋아서 게임질 운동 쇠질 처하는데 거기에 군면제는 왜 해주는데? 진짜 한국 남자들 어릴때뷰터 가스라이팅 오지게 처 받아서 멍청할 정도로 착하다니깐ㅋㅋㅋ 나른나라 같았으면 이런 불평등과 부당함에 진작에 폭동나고 엘리트체육에 돈 꼬라박는거 박살났을거다,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,BTS 에 의한 국가홍보가 아시안게일 금메달 다 모아도 모자란다.,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,문화.예술.스포츠.과학.등 여러 분야에서 고르게 병역특례를 늘려라! 형평성과 기준 등의 이유로 병역특례를 줄이는 방향은 시대와 국가발전에 맞지않다!,1
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,Bts가 불만이 없는데 왜니들이 불만이냐 ㅋㅋ,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,본인 군대안가려고 애쓰는걸로 밖에 안보임,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,"야구봐라, 상대가 있나? 일본이 프로가? 사회인이 나오는데, 그게 어렵나? BTS는 대기업이상의 국위 선양을 했는데 왜 안되는데?? 심지어 오락실에서 오락하던 겜방에서 겜중독 된 애들도 이제 아시안게임 금메달에 도전할판인데?? 뭔가 제대로된 기준이 필요하다",0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,병역특례를 모두 없애라. 누구도 자신의 인생을 군대에서 보내기 원하지 않는다. 강제적으로 가야하니 가는 것이다. 금메달 딴 것과 군대가는 것이 무슨 관계가 있는가? 한국이 쓰레기인가?,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,근데 페이커아파서 못나오지않았나? 궁금,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,언젠가는 모병제로 가야하는데 대중음악이 미치는 영향력으로 볼때 빌보드 차트기준으로 면제해주는게 맞다고봄.,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,국방의 의무는 예외가 없어야 한다. 꽃 같은 젊은 나이에 국가를 위해 희생당하는 건 다 같아야지. 예외가 무슨..,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,BTS보유하고도 활용 못하는 이 나라가 바보지~ 소수의견에 끌려다니니 이 나라가 발전이 없다,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,Bts도 병역면제 시켜줘야한다,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,자기들이 간다고 했다던데..뉴스에 나온것 같은데..이런기사가 왜나오는지? 딴따라들도 금메달 따면 되지 어디 세계노래대회 없나?,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,엄마 피시방가서 스포츠좀 하다올께요 ~ 딸깍딸깍 와 군면제다 이게 말이 된다고 보냐?,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,국민의 50%가 이미 병역특혜를 받고 있는거나 뜯어고쳐,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,E스포츠 6명 병역면제 등 보고 황당.....,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,"사람을 폐인으로 만드는 게임 따위가 병역혜택?본인은 돈 벌고, 병역혜택 받고 좋겠지. 다른 아이들과 사람들은 페인이 되던가 신경 안쓰고. 정말 세상이 미쳐 돌아간다.",0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,병역특레 수입에 반이상을 국 가에 세금으로 받아내야 형편성,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,그냥 능력자들한테 돈 받고 군대 면제해줘라-세수도 확보하고 군인들 월급 올려주고 박탈감?정도는 돈으로 메꿀수 있을것 같은데?1억에 한달씩 면제 콜?.,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,어짜피 다음부터는 롤은 경기종목에서 빼기로 했다. 이왕 아시안게임 달고 금메달 땄으니까 병역면제해줘라. 다음부터는 어짜피 없는데.,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,여자 병역 면제부터 없애라.,0
“BTS는 안 되고 e스포츠 선수는 된다?”…금메달 병역면제 또 논란,2023.10.09.,BTS가 김건희의 뉴욕초청 거절했다며 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 검색만 해봐도 나오는걸 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그럼 군대가야지 ㅋㅋㅋ,0
